sample_id,label,system_profile,plaintext_byte0,trace_mean,trace_median,trace_variance,trace_std,trace_min,trace_max,trace_skewness,trace_kurtosis,trace_energy,trace_peak_to_peak,trace_q25,trace_q75,cipher_mean,cipher_variance,cipher_std,cipher_entropy,cipher_unique_ratio,cipher_max_symbol_prob,cipher_zero_ratio,cipher_adjacent_equal_ratio,cipher_autocorr1
934,0,CBC/Low-Leakage,213,0.035836324,0.04729693,0.9540552,0.97675747,-1.9591583,2.74578,0.18215527,-0.34469151,0.9553395,4.7049384,-0.70981497,0.7132638,126.8125,6576.71484375,81.09694719130924,4.874999999999999,0.1171875,0.0625,0.03125,0.0,0.01809709762578256
935,1,Weak-ECB/Leaky,239,0.355189,0.22632092,1.7440498,1.3206248,-2.2252955,5.3780146,1.1175718,2.0579019,1.870209,7.60331,-0.47574386,0.88517785,140.125,5954.109375,77.1628756268194,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.23325879796977367
936,1,Weak-ECB/Leaky,56,0.61196053,0.18839622,4.545084,2.1319203,-3.5642133,11.104873,2.48053,7.3814306,4.91958,14.669086,-0.46491724,1.0225757,103.375,3723.859375,61.023432999135665,3.8749999999999996,0.05859375,0.125,0.0,0.0,0.08327919143408971
937,1,Weak-ECB/Leaky,102,0.20805188,0.26144582,1.3713157,1.171032,-3.123663,3.7158704,0.043403137,0.36310053,1.4146013,6.8395333,-0.48715267,0.9245257,147.75,3881.1875,62.299177362145,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.43441660558816236
938,0,CBC/Low-Leakage,130,0.05236171,0.105013244,0.9882889,0.9941272,-2.641508,2.7892268,0.026583465,-0.42490435,0.9910307,5.4307346,-0.677078,0.76874554,122.53125,6221.8115234375,78.87846045301278,4.687499999999999,0.109375,0.125,0.0,0.03225806451612903,0.14575559090144632
939,0,CBC/Low-Leakage,46,0.012056618,-0.0038586007,1.0563538,1.0277908,-3.1798265,2.6095858,0.06519673,-0.015211344,1.0564992,5.7894125,-0.64382434,0.64775085,111.75,4261.125,65.27729314240902,4.85140976555739,0.1171875,0.09375,0.0,0.0,0.44682420005737605
940,0,CBC/Low-Leakage,41,-0.018449333,0.037832633,1.1934091,1.0924326,-3.744556,2.6760247,-0.17469347,-0.035863638,1.1937494,6.420581,-0.7896411,0.69946134,123.9375,5824.62109375,76.31920527462272,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.08801709536382013
941,0,CBC/Low-Leakage,137,0.043993417,0.0019948129,1.0884085,1.0432682,-2.7443032,4.003353,0.1770425,0.3640766,1.090344,6.7476563,-0.7093638,0.73035365,143.84375,5401.6943359375,73.49621987515752,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.002090146695575925
942,0,CBC/Low-Leakage,205,-0.0469409,-0.25080833,1.3067884,1.1431484,-2.6052613,3.1845067,0.31918147,-0.29256892,1.308992,5.789768,-0.854506,0.78652126,99.28125,4596.7021484375,67.79898338793511,4.874999999999999,0.1171875,0.0625,0.0,0.03225806451612903,0.1971375096698444
943,0,CBC/Low-Leakage,206,0.09602521,0.16711915,0.9632798,0.9814682,-2.3605375,3.0690813,-0.054710757,-0.25088596,0.97250056,5.429619,-0.55109787,0.7185471,145.65625,5788.4130859375,76.08162120997093,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.3006454001555559
944,0,CBC/Low-Leakage,31,0.15239717,0.06027837,1.0620818,1.0305735,-2.8788972,3.138734,0.22696029,0.24694657,1.0853066,6.0176315,-0.51237166,0.7332439,148.9375,5642.99609375,75.11987815318925,4.812499999999999,0.11328125,0.0625,0.0,0.0,-0.15778805266020784
945,0,CBC/Low-Leakage,53,0.05691145,0.057672247,1.0783166,1.0384202,-2.9439175,3.6445768,0.029844062,0.118753195,1.0815555,6.5884943,-0.62346363,0.80965334,116.625,5835.296875,76.38911489865555,4.812499999999998,0.11328125,0.0625,0.0,0.0,0.03383550242950873
946,0,CBC/Low-Leakage,182,0.050193317,0.068426356,1.1039084,1.0506705,-3.1337326,2.5781724,-0.2246219,-0.14148164,1.1064278,5.711905,-0.6559384,0.8542808,124.375,6333.171875,79.58122815714772,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.09720681056454762
947,1,Weak-ECB/Leaky,70,0.33653605,0.11331143,2.6623344,1.6316662,-2.866534,7.3142223,1.6363844,4.216031,2.775591,10.180757,-0.6781379,1.044193,161.9375,5060.18359375,71.13496744745161,3.75,0.0546875,0.125,0.0,0.0,-0.07695797681550877
948,1,Weak-ECB/Leaky,158,0.36144364,0.17557982,2.532435,1.5913626,-2.9618404,7.139061,1.5064708,3.996181,2.6630764,10.100902,-0.56752497,0.996167,128.0,3752.0,61.25357132445422,4.0,0.0625,0.0625,0.0,0.0,-0.37060036535605173
949,1,Weak-ECB/Leaky,48,0.43778718,0.16669375,2.8240466,1.68049,-2.415202,8.066779,1.8591669,5.0515766,3.0157042,10.481981,-0.43147007,0.99591357,141.1875,5486.77734375,74.07278409611725,3.8750000000000004,0.05859375,0.125,0.0,0.06451612903225806,0.36273261383986605
950,1,Weak-ECB/Leaky,57,0.31437355,0.15573958,1.8340751,1.3542802,-2.507316,5.4960237,0.9784117,1.7987962,1.9329058,8.00334,-0.5258553,0.9522391,137.375,7670.734375,87.58272874830973,3.75,0.0546875,0.125,0.0,0.0,-0.13927430730338064
951,0,CBC/Low-Leakage,114,0.03384399,0.043983854,1.0938401,1.0458682,-3.226026,2.9279385,0.027389368,0.11314249,1.0949855,6.1539645,-0.6278898,0.6805378,140.09375,6806.0849609375,82.49899975719403,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.307001806713299
952,0,CBC/Low-Leakage,125,0.018811319,0.061409924,0.94877994,0.9740534,-3.223311,2.4768624,-0.09850031,-0.12715197,0.9491339,5.7001734,-0.59559476,0.6942724,135.1875,5144.90234375,71.7279746246191,4.874999999999998,0.1171875,0.0625,0.0,0.0,-0.2204806051683174
953,0,CBC/Low-Leakage,208,0.08066606,0.17833647,1.141242,1.0682893,-2.7186747,2.5994236,-0.25250918,-0.40117788,1.1477492,5.318098,-0.63371086,0.91469896,136.40625,4302.4287109375,65.59290137612072,4.812499999999998,0.11328125,0.0625,0.0,0.03225806451612903,-0.2460027082498725
954,1,Weak-ECB/Leaky,161,0.35248327,0.18259779,2.3756716,1.5413214,-2.7369974,7.648305,1.8961207,5.8689766,2.499916,10.385303,-0.58053863,0.88378465,106.875,5301.359375,72.81043452006038,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.025954479311765418
955,0,CBC/Low-Leakage,152,0.17468111,0.15171987,0.89959437,0.94846946,-2.3114624,3.4700494,0.1684313,0.06275082,0.93010783,5.781512,-0.4397187,0.7868311,112.34375,6202.3505859375,78.75500356128174,5.0,0.125,0.03125,0.0,0.0,-0.09999211039326475
956,0,CBC/Low-Leakage,225,0.06311765,0.05703803,1.269958,1.1269242,-2.903067,3.6201394,0.29760197,0.030914545,1.2739419,6.5232067,-0.71440554,0.7554482,132.71875,5059.3271484375,71.12894733114993,4.812499999999999,0.11328125,0.0625,0.03125,0.0,-0.23257616392156746
957,0,CBC/Low-Leakage,242,0.10100099,0.080265634,1.0094252,1.0047015,-2.6461797,3.1992743,0.07265765,-0.28470588,1.0196263,5.845454,-0.6449885,0.839589,101.375,3920.671875,62.61526870500517,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.21569490638141292
958,0,CBC/Low-Leakage,241,0.048333183,0.082984045,0.96042633,0.98001343,-3.3649995,2.790878,-0.14318122,0.2943976,0.96276253,6.1558776,-0.53668904,0.67450386,118.03125,6275.4052734375,79.21745561072699,4.749999999999999,0.109375,0.0625,0.0,0.03225806451612903,0.29534091833502635
959,1,Weak-ECB/Leaky,234,0.26682273,0.13327928,2.2698586,1.506605,-2.4761646,7.0843167,1.628944,4.3097224,2.341053,9.560481,-0.6737251,0.8441039,95.375,5160.234375,71.83477135064885,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.26402109200008034
960,0,CBC/Low-Leakage,94,-0.030271728,-0.031298038,1.0312963,1.0155276,-2.3163695,2.919021,0.20164327,-0.09817791,1.0322125,5.2353907,-0.7357463,0.61556363,123.0625,5133.43359375,71.64798387777566,4.937499999999999,0.12109375,0.0625,0.03125,0.0,-0.16459922673903685
961,1,Weak-ECB/Leaky,141,0.47266817,0.18042177,3.1379502,1.7714261,-2.736646,8.856745,2.2640202,6.791519,3.3613653,11.59339,-0.4462183,0.9045017,149.25,3475.0625,58.94966072845543,3.75,0.0546875,0.125,0.0,0.0,0.009447005470084006
962,0,CBC/Low-Leakage,18,-0.036910824,0.07675241,1.0864172,1.0423133,-2.6148994,2.551742,-0.109057575,-0.6615031,1.0877796,5.166641,-0.81018114,0.74727625,101.21875,5088.1083984375,71.33097783177726,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.11051385133357233
963,0,CBC/Low-Leakage,81,-0.014388926,0.034981955,1.1235349,1.0599693,-2.4845142,2.77261,-0.16054535,-0.28869963,1.1237419,5.257124,-0.5929539,0.6964632,123.5,3906.8125,62.50449983801166,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.2428142477940787
964,0,CBC/Low-Leakage,46,0.12288948,0.11258088,1.2013706,1.0960705,-2.82773,3.893627,0.1896066,0.89274716,1.2164726,6.721357,-0.519985,0.7681579,131.46875,6658.6240234375,81.60039229953188,4.749999999999999,0.109375,0.0625,0.0,0.0,0.03929476960510842
965,0,CBC/Low-Leakage,91,0.055015184,0.14226687,1.0707333,1.0347624,-2.7565782,3.0975294,-0.059436712,-0.010704994,1.07376,5.854108,-0.65111756,0.77371293,129.75,4065.0,63.75735251718032,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.0476300197941134
966,0,CBC/Low-Leakage,101,0.09963247,0.1399087,1.1337092,1.0647578,-4.0017853,2.8238108,-0.24046016,0.17375588,1.1436357,6.825596,-0.63071036,0.88204587,116.90625,5971.2724609375,77.27400896121217,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.09158713635757527
967,0,CBC/Low-Leakage,38,-0.016722172,-0.041967995,0.94017136,0.96962434,-3.0755854,2.7528093,-0.0021606702,-0.18443799,0.940451,5.828395,-0.7447784,0.6492579,122.125,6428.796875,80.17977846689276,4.749999999999999,0.109375,0.0625,0.0,0.0,0.16050169079996315
968,0,CBC/Low-Leakage,244,0.06775145,0.10088318,1.1016233,1.0495825,-3.0280914,2.760641,-0.09690319,-0.15187168,1.1062136,5.7887325,-0.67021894,0.7966629,130.71875,4721.2021484375,68.7110045657717,4.812499999999998,0.11328125,0.0625,0.0,0.0,-0.00696251974604553
969,0,CBC/Low-Leakage,143,0.07702574,-0.027717933,1.1237543,1.0600728,-3.0478656,3.683556,0.3639632,0.71511364,1.1296872,6.7314215,-0.6109555,0.6922925,146.75,6395.75,79.97343308874517,5.0,0.125,0.03125,0.0,0.0,0.10938918825659191
970,1,Weak-ECB/Leaky,233,0.7494848,0.30865327,5.339523,2.3107407,-2.188539,11.387894,2.741384,8.447689,5.901251,13.576433,-0.4951045,0.997089,171.625,4972.984375,70.51939006401005,4.0,0.0625,0.0625,0.0,0.0,0.11148249922532105
971,1,Weak-ECB/Leaky,197,0.48215613,0.24667859,3.538733,1.881152,-2.4550974,8.940136,1.9244313,4.9999347,3.7712076,11.395233,-0.6394693,1.0795175,124.5,4064.0,63.74950980203691,4.0,0.0625,0.0625,0.0,0.0,-0.33707237437328985
972,1,Weak-ECB/Leaky,70,0.43000796,0.14342469,2.3579454,1.5355603,-2.239607,6.83335,1.5201371,3.2216015,2.5428522,9.072957,-0.5801378,0.9666479,161.9375,5060.18359375,71.13496744745161,3.75,0.0546875,0.125,0.0,0.0,-0.07695797681550877
973,1,Weak-ECB/Leaky,1,0.51733166,0.15600437,3.1889658,1.7857676,-2.6134198,8.081688,1.9997562,5.22139,3.4565978,10.695107,-0.51893437,1.0647202,148.8125,6131.77734375,78.3056661024603,4.0,0.0625,0.0625,0.0,0.0,-0.0348921610301769
974,0,CBC/Low-Leakage,75,0.07965352,0.10850549,1.1508693,1.0727857,-3.5317547,3.672237,0.032291204,0.3540256,1.1572139,7.203992,-0.6338258,0.6999332,145.09375,5101.6474609375,71.4258178877743,4.72640976555739,0.109375,0.09375,0.0,0.0,-0.25549935391146744
975,0,CBC/Low-Leakage,85,0.036209136,0.05062767,0.9767196,0.98829126,-3.226152,2.0881915,-0.30208507,-0.18097758,0.97803074,5.3143435,-0.6070079,0.74666166,127.0,6260.3125,79.12213659905804,4.874999999999999,0.1171875,0.0625,0.0,0.0,0.19018583435213107
976,0,CBC/Low-Leakage,28,0.041515984,-0.0012688963,1.1597829,1.0769322,-2.8396063,2.7544513,0.034537684,-0.26122785,1.1615067,5.5940576,-0.6903461,0.8062829,122.6875,6707.08984375,81.89682438135193,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.14537576171921296
977,1,Weak-ECB/Leaky,176,0.31780148,0.07548477,2.1767945,1.4753964,-2.5635674,6.578489,1.6527113,4.328426,2.2777925,9.142056,-0.6229904,0.89329964,137.875,5432.109375,73.70284509433812,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.4104201106993024
978,1,Weak-ECB/Leaky,210,0.5133658,0.15234892,4.5866094,2.141637,-3.318045,9.460536,2.2709756,6.5797167,4.8501534,12.778581,-0.6582128,0.9960395,143.875,4180.859375,64.65956522433476,4.0,0.0625,0.0625,0.0,0.0,-0.26421913355917337
979,0,CBC/Low-Leakage,3,0.027731566,0.057057105,1.4114347,1.1880381,-2.9716976,3.8294294,0.08711522,0.26623106,1.4122037,6.801127,-0.6644723,0.813519,133.15625,6501.7568359375,80.63347218083506,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.14172318537865308
980,0,CBC/Low-Leakage,80,-0.06629932,-0.09502156,0.9335158,0.9661862,-3.0015514,2.7936227,0.12507269,-0.05480361,0.9379114,5.795174,-0.7239994,0.6211958,95.75,3161.5,56.2272176085568,4.874999999999998,0.1171875,0.0625,0.0,0.0,0.2568890826451792
981,1,Weak-ECB/Leaky,196,0.24049415,0.0017854375,1.9670858,1.4025284,-2.997918,5.3181043,0.97918713,1.4988618,2.024923,8.316022,-0.6949302,0.96426284,134.6875,5113.33984375,71.50762087882661,3.8750000000000004,0.05859375,0.125,0.0,0.0,0.16161212614524162
982,1,Weak-ECB/Leaky,252,0.37028998,0.24879688,1.7444651,1.3207821,-2.1012135,5.808472,1.1856102,2.8061419,1.8815798,7.9096856,-0.39405906,0.8798909,124.0,3793.25,61.58936596523786,4.0,0.0625,0.0625,0.0,0.0,0.2911002915902717
983,1,Weak-ECB/Leaky,81,0.3759903,0.18837747,2.6473927,1.627081,-2.7614634,7.228147,1.5328704,3.624381,2.7887616,9.989611,-0.6649621,0.97186506,129.0,5570.5,74.63578230312856,3.8749999999999996,0.05859375,0.125,0.0625,0.0,-0.46696895595333027
984,0,CBC/Low-Leakage,142,0.1173644,0.008664809,1.0926948,1.0453204,-2.620667,3.5390983,0.22504136,0.19529343,1.1064692,6.1597652,-0.5806487,0.8063961,114.0625,6202.55859375,78.75632415082613,5.0,0.125,0.03125,0.03125,0.0,-0.20048711792273194
985,0,CBC/Low-Leakage,103,0.048427016,0.030541766,1.0420189,1.0207933,-3.0564573,3.3732448,0.13744017,0.2364273,1.044364,6.429702,-0.651767,0.68703336,96.03125,4533.2177734375,67.32917475684296,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.326482156283572
986,0,CBC/Low-Leakage,178,-0.06568368,-0.11990222,1.0606606,1.0298837,-2.8492796,3.5490298,0.20684671,0.16446376,1.064975,6.3983097,-0.7412478,0.5626006,131.59375,5513.6162109375,74.25372859956259,4.874999999999999,0.1171875,0.0625,0.0,0.0,-0.32690590709886014
987,1,Weak-ECB/Leaky,240,0.4581496,0.108525306,3.578034,1.8915691,-2.442922,8.410318,1.8218241,4.3302364,3.7879348,10.853241,-0.70037687,1.0594642,134.4375,6079.37109375,77.97032187794277,4.0,0.0625,0.0625,0.0,0.0,-0.18258022768704185
988,0,CBC/Low-Leakage,38,0.045925196,-0.027712494,1.0211864,1.0105376,-2.791316,2.5098982,0.110031754,-0.16278362,1.0232954,5.301214,-0.6194839,0.6695282,146.84375,5274.8193359375,72.62795147832203,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.458150371696533
989,1,Weak-ECB/Leaky,60,0.34980905,0.024897486,2.5805418,1.6064065,-2.0102913,8.51659,2.0842342,6.3429537,2.7029083,10.526881,-0.6850368,0.94214416,127.6875,6099.71484375,78.10067121190444,4.0,0.0625,0.0625,0.0,0.0,-0.33200832787599743
990,0,CBC/Low-Leakage,35,-0.074263096,-0.0715546,0.98116875,0.9905396,-2.9577947,2.3990614,0.019541379,-0.12042117,0.9866837,5.3568563,-0.72921824,0.6360763,128.21875,4904.2958984375,70.03067826629626,4.812499999999999,0.11328125,0.0625,0.0,0.0,0.042659200311796666
991,0,CBC/Low-Leakage,127,0.019644301,0.007306565,0.9300163,0.9643735,-2.3628876,3.3028095,0.13007894,0.11689854,0.93040216,5.665697,-0.61317885,0.64377457,125.78125,4830.7958984375,69.50392721593147,4.812499999999998,0.11328125,0.0625,0.0,0.03225806451612903,-0.08352479782998505
992,0,CBC/Low-Leakage,253,-0.029631244,-0.12828137,0.88193643,0.9391147,-3.2564259,2.8475976,0.26719013,0.83201194,0.8828145,6.1040235,-0.6258486,0.59632134,132.75,4546.625,67.42866601082955,4.937499999999999,0.12109375,0.0625,0.0,0.0,0.16129117347305502
993,0,CBC/Low-Leakage,100,-0.07326106,-0.0605591,0.95066106,0.9750185,-3.0450358,2.220045,-0.25480163,-0.018239975,0.9560282,5.265081,-0.7229223,0.69390666,132.90625,4620.7724609375,67.97626395248197,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.03983798282915485
994,0,CBC/Low-Leakage,14,0.032349102,0.06865666,0.8266263,0.90918994,-2.6638293,2.3860428,-0.020637752,-0.4242518,0.82767284,5.0498724,-0.6221981,0.6107118,109.5625,3970.80859375,63.01435228382499,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.4755014770794446
995,1,Weak-ECB/Leaky,204,0.42787454,0.21267349,2.6128879,1.6164429,-2.575608,7.0902066,1.5402664,3.605897,2.7959645,9.665814,-0.5183334,1.0554993,89.0625,5915.05859375,76.90941810825251,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.34444349172473643
996,0,CBC/Low-Leakage,107,-0.081211954,-0.07697674,1.0006734,1.0003366,-2.826755,3.5907393,0.25535357,0.58077693,1.0072688,6.4174943,-0.7696974,0.5928693,138.78125,4545.9833984375,67.42390821094176,4.937499999999999,0.12109375,0.0625,0.0,0.0,-0.031674424207761884
997,1,Weak-ECB/Leaky,163,0.3979498,0.042547684,3.3574681,1.8323395,-2.4263139,9.134662,2.2633533,6.7597914,3.5158324,11.560976,-0.56275123,0.9110971,108.375,5786.359375,76.06812325146454,4.0,0.0625,0.0625,0.0,0.0,0.0008750736912804071
998,1,Weak-ECB/Leaky,117,0.27265048,0.10372128,1.9699163,1.403537,-2.6963809,5.752093,1.1822777,2.7454176,2.0442545,8.448474,-0.50159395,0.85191107,116.9375,6736.68359375,82.07730254918225,4.0,0.0625,0.0625,0.0,0.0,-0.34517311558877234
999,1,Weak-ECB/Leaky,101,0.36129615,0.08121338,2.680784,1.63731,-3.0273695,7.035538,1.6011722,3.5336928,2.8113189,10.062908,-0.6432401,0.9451356,133.5,5603.5,74.85652944132529,4.0,0.0625,0.0625,0.0,0.0,0.10547151175650353
1000,0,CBC/Low-Leakage,125,0.08718762,0.0065324893,1.041603,1.0205895,-2.440243,2.866001,0.09642776,-0.3289821,1.0492047,5.306244,-0.63928956,0.8600217,116.5,4558.9375,67.51990447268123,4.726409765557391,0.109375,0.09375,0.0,0.0,0.10633829328887431
1001,1,Weak-ECB/Leaky,46,0.19398037,0.06787088,1.6251622,1.2748185,-2.8968866,5.4591036,0.7277039,1.3491545,1.6627908,8.35599,-0.6352357,1.0026228,137.5,5341.125,73.08300075941052,4.0,0.0625,0.0625,0.0,0.0,0.04075571309704256
1002,1,Weak-ECB/Leaky,5,0.40730777,0.015543671,3.2271552,1.7964284,-2.537407,7.8452573,2.1417058,5.568115,3.3930547,10.382664,-0.6029756,0.85817456,132.125,3821.734375,61.82017773348763,3.8750000000000004,0.05859375,0.125,0.0,0.0,-0.0032840392079707104
1003,1,Weak-ECB/Leaky,113,0.36254323,0.16263863,2.6354027,1.6233923,-3.5928767,7.1803794,1.4537123,3.8118343,2.76684,10.773256,-0.6590848,1.0660776,153.875,6060.484375,77.84911287227364,4.0,0.0625,0.0625,0.0,0.0,-0.10015568249642628
1004,1,Weak-ECB/Leaky,101,0.3916043,0.14523734,2.7145467,1.6475881,-2.563384,8.7431135,1.9685384,5.5415354,2.8679006,11.306498,-0.66394264,0.9926852,133.5,5603.5,74.85652944132529,4.0,0.0625,0.0625,0.0,0.0,0.10547151175650353
1005,1,Weak-ECB/Leaky,64,0.33392194,0.07602751,2.5607166,1.6002239,-2.9162657,7.0293174,1.6938275,4.637424,2.6722207,9.945583,-0.5168017,0.93091,132.625,2308.734375,48.04929109778832,3.75,0.0546875,0.125,0.0,0.0,0.022645737785488756
1006,1,Weak-ECB/Leaky,128,0.16884679,0.01020438,1.2475294,1.1169286,-2.196613,4.8820295,0.9369878,1.9885197,1.2760386,7.078643,-0.55236614,0.7449679,140.25,4568.4375,67.59021748744414,4.0,0.0625,0.0625,0.0,0.0,0.03806388317347286
1007,0,CBC/Low-Leakage,81,0.12665632,0.22679663,1.0328524,1.0162935,-3.641365,3.6622448,-0.22969632,0.4583943,1.0488943,7.30361,-0.56524336,0.85619164,145.625,5163.234375,71.85564956911878,4.812499999999999,0.11328125,0.0625,0.0,0.03225806451612903,-0.042118003217710545
1008,1,Weak-ECB/Leaky,248,0.30422544,0.121166244,1.9968046,1.4130833,-2.8255773,6.683472,1.5383284,3.8936577,2.0893579,9.509049,-0.54445016,0.8255918,121.375,5099.359375,71.40979887242366,4.0,0.0625,0.0625,0.0,0.0,-0.2746070923054773
1009,0,CBC/Low-Leakage,121,-0.046506226,-0.0640201,0.8658001,0.9304838,-2.5144532,2.4543612,0.08132994,-0.19472742,0.8679629,4.9688144,-0.66157186,0.51232237,139.59375,4312.8037109375,65.67194005766466,4.687499999999999,0.10546875,0.0625,0.0,0.03225806451612903,0.05537762323720027
1010,1,Weak-ECB/Leaky,247,0.3478362,0.16160649,2.6665916,1.6329702,-3.7118053,7.643649,1.6376785,4.684208,2.7875814,11.355454,-0.62436205,0.9244899,139.125,7615.109375,87.26459405165419,4.0,0.0625,0.0625,0.0,0.0,0.3772847188046711
1011,1,Weak-ECB/Leaky,224,0.32514548,0.19083324,1.8490897,1.3598124,-2.4715421,6.4174156,1.1997923,2.795342,1.9548092,8.888958,-0.60292625,0.9969257,152.6875,4532.58984375,67.32451146313652,4.0,0.0625,0.0625,0.0625,0.0,-0.12344407449717962
1012,1,Weak-ECB/Leaky,33,0.46746528,0.1567924,3.268023,1.8077674,-3.2290113,8.647699,1.864286,4.8638062,3.486547,11.876711,-0.5363146,0.95967585,161.125,4288.484375,65.48652055957776,4.0,0.0625,0.0625,0.0,0.0,0.1275340991707765
1013,1,Weak-ECB/Leaky,192,0.2496241,0.11531991,1.927746,1.388433,-2.8009548,5.5989585,1.0286828,1.7262888,1.9900582,8.399914,-0.6425149,0.8432958,121.25,4980.0625,70.56955788440226,4.0,0.0625,0.0625,0.0,0.0,-0.17937104040767776
1014,0,CBC/Low-Leakage,127,0.09949791,0.0060770987,1.0331074,1.0164189,-2.3922875,2.7454545,0.04377644,-0.23477936,1.0430074,5.137742,-0.57149255,0.7983898,127.875,5930.171875,77.00760920194836,4.687499999999999,0.10546875,0.0625,0.03125,0.0,-0.342738203624738
1015,1,Weak-ECB/Leaky,106,0.19374086,-0.031671725,1.7856488,1.3362817,-2.4220185,5.3369765,1.1064919,1.9400153,1.8231843,7.758995,-0.6241242,0.82323164,103.1875,6068.15234375,77.89834621960854,4.0,0.0625,0.0625,0.0,0.0,-0.07463877183686031
1016,1,Weak-ECB/Leaky,9,0.19360557,0.1811279,1.4341801,1.1975726,-3.0931015,4.149735,0.39453292,0.88585615,1.4716635,7.2428365,-0.6403647,0.9197355,143.8125,3322.15234375,57.63811537298908,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.12647272259654901
1017,1,Weak-ECB/Leaky,187,0.45121554,0.19880202,2.3683767,1.5389532,-2.2615986,7.4259253,1.8033377,4.6549654,2.5719724,9.687524,-0.5283583,0.9994234,160.9375,7848.30859375,88.59068006144891,3.8749999999999996,0.05859375,0.125,0.0,0.0,-0.5733548510591344
1018,1,Weak-ECB/Leaky,185,0.54961956,0.24456418,3.5385745,1.88111,-2.7629163,9.242074,2.3792686,7.551587,3.840656,12.004991,-0.46716633,1.0256908,145.375,6196.734375,78.71933926933076,4.0,0.0625,0.0625,0.0,0.0,-0.13418583880885115
1019,0,CBC/Low-Leakage,77,0.08005841,0.04672799,1.2751522,1.1292263,-3.3109257,3.1803799,-0.020093441,-0.14924979,1.2815616,6.4913054,-0.6270013,0.8632963,142.375,6670.484375,81.67303334026477,4.749999999999999,0.109375,0.0625,0.0,0.06451612903225806,0.22910295957525
